id;Tgl;Kab/Kota;Tingkat Harga;BMB;BMK;BPI;BPL;BNC;CMB;CMK;CRH;CRM;KBK;KTG;KLB;KLG;MTM;TMT;WRT;CHB
40885;03 Agustus 2023;Wonosobo;Harga Produsen;0;13000;0;19000;0;0;21000;28000;26000;0;12000;0;2500;0;2500;7000;0
40932;04 Agustus 2023;Wonosobo;Harga Produsen;0;13000;0;19000;0;0;21000;28000;26000;0;12000;0;2500;0;2500;7000;0
41013;05 Agustus 2023;Wonosobo;Harga Produsen;0;13000;0;19000;0;0;21000;28000;26000;0;12000;0;2500;0;2500;7000;0
41015;06 Agustus 2023;Wonosobo;Harga Produsen;0;13000;0;19000;0;0;21000;28000;26000;0;12000;0;2500;0;2500;7000;0
41018;07 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;21000;28000;26000;0;12000;0;2500;0;5000;7000;0
41182;08 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;21000;28000;26000;0;12000;0;2500;0;5000;7000;0
41279;09 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;21000;28000;31000;0;12000;0;2500;0;5500;7000;0
41515;10 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;21000;28000;31000;0;12000;0;2500;0;5500;7000;0
41557;11 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;21000;28000;31000;0;12000;0;2500;0;5500;7000;0
41650;14 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;24000;28000;33000;0;12000;0;2500;0;5500;7000;0
41653;13 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;21000;28000;31000;0;12000;0;2500;0;5500;7000;0
41657;12 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;21000;28000;31000;0;12000;0;2500;0;5500;7000;0
41758;15 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;26000;28000;35000;0;12000;0;2500;0;5500;7000;0
41900;16 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;26000;28000;35000;0;12000;0;2500;0;5500;7000;0
41946;17 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;26000;28000;35000;0;12000;0;2500;0;5500;7000;0
41953;18 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;29000;28000;37000;0;12000;0;2500;0;5500;7500;0
42052;19 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;29000;28000;37000;0;12000;0;2500;0;5500;7500;0
42060;20 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;29000;28000;37000;0;12000;0;2500;0;5500;7500;0
42066;21 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;35000;22000;36000;0;12000;0;2500;0;5500;7500;0
42185;22 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;35000;22000;36000;0;12000;0;2500;0;5500;7500;0
42331;23 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;35000;22000;34000;0;12000;0;2500;0;5500;7500;0
42463;24 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;35000;22000;27000;0;12000;0;2500;0;5500;7500;0
42586;25 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;35000;22000;34000;0;12000;0;2500;0;5500;7500;0
42759;26 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;35000;22000;34000;0;12000;0;2500;0;5500;7500;0
42763;27 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;19000;0;0;35000;22000;34000;0;12000;0;2500;0;5500;7500;0
42766;28 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;41000;22000;21000;0;12000;0;2500;0;5500;7500;0
42771;29 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;36000;22000;21000;0;12000;0;2500;0;5500;7500;0
42849;30 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;36000;22000;21000;0;12000;0;2500;0;5500;7500;0
42911;31 Agustus 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;36000;22000;21000;0;12000;0;2500;0;5500;7500;0
42948;01 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;36000;22000;21000;0;12000;0;2500;0;5500;7500;0
43045;02 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;36000;22000;21000;0;12000;0;2500;0;5500;7500;0
43050;03 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;36000;22000;21000;0;12000;0;2500;0;5500;7500;0
43057;04 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;31000;22000;21000;0;12000;0;2500;0;5500;7500;0
43111;05 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;31000;22000;21000;0;12000;0;2500;0;5500;7500;0
43165;06 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;31000;22000;21000;0;12000;0;2500;0;5500;7500;0
43205;07 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;31000;22000;21000;0;12000;0;2500;0;5500;7500;0
43243;08 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;31000;22000;21000;0;12000;0;2500;0;5500;7500;0
43330;09 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;22000;21000;0;12000;0;2500;0;5500;7500;0
43333;10 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;22000;21000;0;12000;0;2500;0;5500;7500;0
43336;11 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;22000;21000;0;11000;0;2500;0;5000;7500;0
43420;12 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;17000;0;11000;0;2500;0;5000;7500;0
43483;13 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;17000;0;11000;0;2500;0;5000;7500;0
43648;18 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;20000;0;11000;0;2500;0;5000;7500;0
43712;14 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;17000;0;11000;0;2500;0;5500;7500;0
43714;15 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;17000;0;11000;0;2500;0;5500;7500;0
43716;16 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;17000;0;11000;0;2500;0;5000;7500;0
43719;17 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;17000;0;11000;0;2500;0;5000;7500;0
43722;19 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;20000;0;11000;0;2500;0;5000;7500;0
43807;20 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;20000;0;11000;0;2500;0;5000;7500;0
43809;21 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;20000;0;11000;0;2500;0;5000;7500;0
43835;22 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;18000;20000;0;11000;0;2500;0;5000;7500;0
43985;25 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;23000;20000;22000;0;11000;0;2500;0;5000;7500;0
43987;24 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;23000;20000;22000;0;11000;0;2500;0;5000;7500;0
43989;23 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;23000;20000;22000;0;11000;0;2500;0;5000;7500;0
44065;26 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;26000;20000;22000;0;11000;0;2500;0;4000;7500;0
44068;27 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;26000;20000;22000;0;11000;0;2500;0;4000;7500;0
44107;28 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;20000;22000;0;11000;0;2500;0;4000;7500;0
44110;29 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;20000;22000;0;11000;0;2500;0;4000;7500;0
44193;30 September 2023;Wonosobo;Harga Produsen;0;12000;0;20000;0;0;20000;20000;22000;0;11000;0;2500;0;4000;7500;0
44195;01 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;26000;23000;21000;0;11000;0;2500;0;4000;7500;0
44197;02 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;26000;23000;21000;0;11000;0;2500;0;4000;7500;0
44258;03 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;27000;26000;27000;0;11000;0;2500;0;4000;7500;0
44298;04 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;26000;26000;27000;0;11000;0;2500;0;4000;7500;0
44345;05 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;26000;26000;27000;0;11000;0;2500;0;4000;7500;0
44389;06 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;26000;26000;28000;0;11000;0;2500;0;4000;7500;0
44522;07 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;26000;26000;28000;0;11000;0;2500;0;4000;7500;0
44524;08 Oktober 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;26000;26000;28000;0;11000;0;2500;0;4000;7500;0
44526;09 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;28000;26000;31000;0;11000;0;2500;0;4000;7500;0
44591;10 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;30000;27000;34000;0;11000;0;2500;0;4000;7500;0
44666;11 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;30000;27000;34000;0;11000;0;2500;0;4000;7500;0
44718;12 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;27000;32000;35000;0;11000;0;2000;0;3500;7500;0
44817;13 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;27000;32000;35000;0;11000;0;2000;0;3500;7500;0
44895;14 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;27000;32000;35000;0;11000;0;2000;0;3500;7500;0
44899;15 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;27000;32000;35000;0;11000;0;2000;0;3500;7500;0
44901;16 Oktober 2023;Wonosobo;Harga Produsen;0;9000;0;18000;0;0;27000;39000;37000;0;11000;0;2000;0;3000;7500;0
45037;17 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;27000;37000;37000;0;11000;0;2000;0;3000;7500;0
45039;18 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;27000;37000;37000;0;11000;0;2000;0;3000;7500;0
45077;19 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;27000;37000;37000;0;11000;0;2000;0;3000;7500;0
45081;20 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;27000;37000;37000;0;11000;0;2000;0;3000;7500;0
45247;21 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;27000;37000;0;0;11000;0;2000;0;3000;7500;37000
45249;22 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;27000;37000;37000;0;11000;0;2000;0;3000;7500;0
45251;23 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;30000;40000;50000;0;11000;0;2000;0;3000;7500;0
45253;24 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;30000;40000;50000;0;11000;0;2000;0;3000;7500;0
45336;25 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;30000;40000;50000;0;11000;0;2000;0;3000;7500;0
45611;30 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;55000;46000;62000;0;11000;0;2000;0;3000;8000;0
45637;26 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;30000;40000;50000;0;11000;0;2000;0;3000;7500;0
45639;27 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;30000;40000;50000;0;11000;0;2000;0;3000;7500;0
45641;28 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;55000;46000;62000;0;11000;0;2000;0;3000;8000;0
45643;29 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;55000;46000;62000;0;11000;0;2000;0;3000;8000;0
45645;31 Oktober 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;62000;47000;68000;0;11000;0;2000;0;3000;8000;0
45700;01 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;56000;42000;66000;0;11000;0;2000;0;3000;8000;0
45812;02 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;56000;42000;66000;0;11000;0;2000;0;3000;8000;0
45814;03 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;54000;42000;56000;0;11000;0;2000;0;3000;8000;0
45928;04 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;54000;42000;56000;0;11000;0;2000;0;3000;8000;0
45930;05 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;54000;42000;56000;0;11000;0;2000;0;3000;8000;0
45934;06 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;60000;55000;70000;0;11000;0;2500;0;3000;7500;0
46030;07 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;70000;50000;60000;0;11000;0;2500;0;3000;7500;0
46090;08 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;70000;46000;60000;0;11000;0;2500;0;3000;7500;0
46144;09 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;70000;46000;60000;0;11000;0;2500;0;3000;7500;0
46286;10 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;70000;46000;60000;0;11000;0;2500;0;3000;7500;0
46288;11 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;70000;46000;60000;0;11000;0;2500;0;3000;7500;0
46290;12 November 2023;Wonosobo;Harga Produsen;0;10000;0;18000;0;0;70000;46000;60000;0;11000;0;2500;0;3000;7500;0
46292;13 November 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;70000;47000;60000;0;11000;0;2500;0;3000;7500;0
46294;14 November 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;70000;47000;60000;0;11000;0;2500;0;3000;7500;0
46364;15 November 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;70000;47000;60000;0;11000;0;2500;0;3000;7500;0
46420;16 November 2023;Wonosobo;Harga Produsen;0;12000;0;18000;0;0;70000;47000;60000;0;11000;0;2500;0;3000;7500;0
46422;17 November 2023;Wonosobo;Harga Produsen;0;13000;0;18000;0;0;70000;47000;65000;0;11000;0;2500;0;3000;7000;0
46513;18 November 2023;Wonosobo;Harga Produsen;0;13000;0;18000;0;0;70000;47000;65000;0;11000;0;2500;0;3000;7000;0
46515;19 November 2023;Wonosobo;Harga Produsen;0;13000;0;18000;0;0;70000;47000;65000;0;11000;0;2500;0;3000;7000;0
46517;20 November 2023;Wonosobo;Harga Produsen;0;13000;0;18000;0;0;68000;41000;70000;0;11000;0;2500;0;3000;7000;0
