tanggal,harga
2022-09-24,52000.0
2022-09-25,52000.0
2022-09-26,40000.0
2022-09-27,52000.0
2022-09-28,52000.0
2022-09-29,40000.0
2022-09-30,40000.0
2022-10-01,47000.0
2022-10-02,47000.0
2022-10-03,42000.0
2022-10-04,47000.0
2022-10-05,47000.0
2022-10-06,47000.0
2022-10-07,47000.0
2022-10-08,42000.0
2022-10-09,42000.0
2022-10-10,47000.0
2022-10-11,42000.0
2022-10-12,42000.0
2022-10-13,42000.0
2022-10-14,42000.0
2022-10-15,40000.0
2022-10-16,37000.0
2022-10-17,32000.0
2022-10-18,27000.0
2022-10-19,27000.0
2022-10-20,27000.0
2022-10-21,27000.0
2022-10-22,32000.0
2022-10-23,32000.0
2022-10-24,27000.0
2022-10-25,32000.0
2022-10-26,32000.0
2022-10-27,32000.0
2022-10-28,32000.0
2022-10-29,29500.0
2022-10-30,27000.0
2022-10-31,32000.0
2022-11-01,32000.0
2022-11-02,32000.0
2022-11-03,32000.0
2022-11-04,27000.0
2022-11-05,26000.0
2022-11-06,25000.0
2022-11-07,25000.0
2022-11-08,25000.0
2022-11-09,25000.0
2022-11-10,20000.0
2022-11-11,20000.0
2022-11-12,19000.0
2022-11-13,18000.0
2022-11-14,16000.0
2022-11-15,16000.0
2022-11-16,18000.0
2022-11-17,18000.0
2022-11-18,18000.0
2022-11-19,18000.0
2022-11-20,18000.0
2022-11-21,16000.0
2022-11-22,16000.0
2022-11-23,16000.0
2022-11-24,16000.0
2022-11-25,16000.0
2022-11-26,18000.0
2022-11-27,18000.0
2022-11-28,18000.0
2022-11-29,18000.0
2022-11-30,18000.0
2022-12-01,18000.0
2022-12-02,18000.0
2022-12-03,21500.0
2022-12-04,25000.0
2022-12-05,25000.0
2022-12-06,25000.0
2022-12-07,25000.0
2022-12-08,25000.0
2022-12-09,25000.0
2022-12-10,25000.0
2022-12-11,25000.0
2022-12-12,25000.0
2022-12-13,25000.0
2022-12-14,25000.0
2022-12-15,25000.0
2022-12-16,25000.0
2022-12-17,25000.0
2022-12-18,25000.0
2022-12-19,22000.0
2022-12-20,22000.0
2022-12-21,26000.0
2022-12-22,26000.0
2022-12-23,26000.0
2022-12-24,26000.0
2022-12-25,26000.0
2022-12-26,26000.0
2022-12-27,26000.0
2022-12-28,26000.0
2022-12-29,26000.0
2022-12-30,26000.0
2022-12-31,27000.0
2023-01-01,28000.0
2023-01-02,28000.0
2023-01-03,28000.0
2023-01-04,32000.0
2023-01-05,32000.0
2023-01-06,32000.0
2023-01-07,32000.0
2023-01-08,32000.0
2023-01-09,27000.0
2023-01-10,27000.0
2023-01-11,27000.0
2023-01-12,27000.0
2023-01-13,27000.0
2023-01-14,27000.0
2023-01-15,27000.0
2023-01-16,27000.0
2023-01-17,27000.0
2023-01-18,27000.0
2023-01-19,27000.0
2023-01-20,27000.0
2023-01-21,27000.0
2023-01-22,27000.0
2023-01-23,27000.0
2023-01-24,27000.0
2023-01-25,27000.0
2023-01-26,27000.0
2023-01-27,27000.0
2023-01-28,27000.0
2023-01-29,27000.0
2023-01-30,27000.0
2023-01-31,27000.0
2023-02-01,27000.0
2023-02-02,27000.0
2023-02-03,27000.0
2023-02-04,27000.0
2023-02-05,27000.0
2023-02-06,27000.0
2023-02-07,40000.0
2023-02-08,40000.0
2023-02-09,40000.0
2023-02-10,40000.0
2023-02-11,40000.0
2023-02-12,40000.0
2023-02-13,36000.0
2023-02-14,36000.0
2023-02-15,31000.0
2023-02-16,40000.0
2023-02-17,40000.0
2023-02-18,40000.0
2023-02-19,40000.0
2023-02-20,46000.0
2023-02-21,46000.0
2023-02-22,51000.0
2023-02-23,51000.0
2023-02-24,51000.0
2023-02-25,51000.0
2023-02-26,51000.0
2023-02-27,47000.0
2023-02-28,47000.0
2023-03-01,42000.0
2023-03-02,42000.0
2023-03-03,42000.0
2023-03-04,42000.0
2023-03-05,42000.0
2023-03-06,36000.0
2023-03-07,36000.0
2023-03-08,36000.0
2023-03-09,36000.0
2023-03-10,36000.0
2023-03-11,36000.0
2023-03-12,36000.0
2023-03-13,36000.0
2023-03-14,36000.0
2023-03-15,36000.0
2023-03-16,36000.0
2023-03-17,36000.0
2023-03-18,36000.0
2023-03-19,36000.0
2023-03-20,36000.0
2023-03-21,36000.0
2023-03-22,36000.0
2023-03-23,35000.0
2023-03-24,35000.0
2023-03-25,35000.0
2023-03-26,35000.0
2023-03-27,32000.0
2023-03-28,21000.0
2023-03-29,21000.0
2023-03-30,21000.0
2023-03-31,26000.0
2023-04-01,26000.0
2023-04-02,26000.0
2023-04-03,28000.0
2023-04-04,28000.0
2023-04-05,28000.0
2023-04-06,28000.0
2023-04-07,28000.0
2023-04-08,28000.0
2023-04-09,22000.0
2023-04-10,22000.0
2023-04-11,22000.0
2023-04-12,22000.0
2023-04-13,22000.0
2023-04-14,20000.0
2023-04-15,20000.0
2023-04-16,20000.0
2023-04-17,20000.0
2023-04-18,30000.0
2023-04-19,30000.0
2023-04-20,30000.0
2023-04-21,35000.0
2023-04-22,35000.0
2023-04-23,35000.0
2023-04-24,35000.0
2023-04-25,35000.0
2023-04-26,25000.0
2023-04-27,25000.0
2023-04-28,25000.0
2023-04-29,16000.0
2023-04-30,16000.0
2023-05-01,16000.0
2023-05-02,16000.0
2023-05-03,16000.0
2023-05-04,16000.0
2023-05-05,14000.0
2023-05-06,14000.0
2023-05-07,14000.0
2023-05-08,16000.0
2023-05-09,16000.0
2023-05-10,16000.0
2023-05-11,16000.0
2023-05-12,16000.0
2023-05-13,16000.0
2023-05-14,16000.0
2023-05-15,16000.0
2023-05-16,16000.0
2023-05-17,16000.0
2023-05-18,16000.0
2023-05-19,16000.0
2023-05-20,16000.0
2023-05-21,16000.0
2023-05-22,16000.0
2023-05-23,16000.0
2023-05-24,16000.0
2023-05-25,16000.0
2023-05-26,16000.0
2023-05-27,16000.0
2023-05-28,16000.0
2023-05-29,16000.0
2023-05-30,16000.0
2023-05-31,16000.0
2023-06-01,16000.0
2023-06-02,16000.0
2023-06-03,16000.0
2023-06-04,16000.0
2023-06-05,16000.0
2023-06-06,16000.0
2023-06-07,16000.0
2023-06-08,16000.0
2023-06-09,16000.0
2023-06-10,16000.0
2023-06-11,16000.0
2023-06-12,16000.0
2023-06-13,18500.0
2023-06-14,17000.0
2023-06-15,17000.0
2023-06-16,16000.0
2023-06-17,16000.0
2023-06-18,16000.0
2023-06-19,14000.0
2023-06-20,14000.0
2023-06-21,14000.0
2023-06-22,14000.0
2023-06-23,14000.0
2023-06-24,14000.0
2023-06-25,14000.0
2023-06-26,26000.0
2023-06-27,26000.0
2023-06-28,26000.0
2023-06-29,26000.0
2023-06-30,26000.0
2023-07-01,31000.0
2023-07-02,31000.0
2023-07-03,31000.0
2023-07-04,31000.0
2023-07-05,31000.0
2023-07-06,31000.0
2023-07-07,31000.0
2023-07-08,31000.0
2023-07-09,31000.0
2023-07-10,21000.0
2023-07-11,21000.0
2023-07-12,21000.0
2023-07-13,23000.0
2023-07-14,23000.0
2023-07-15,23000.0
2023-07-16,23000.0
2023-07-17,23000.0
2023-07-18,23000.0
2023-07-19,23000.0
2023-07-20,23000.0
2023-07-21,21000.0
2023-07-22,23000.0
2023-07-23,23000.0
2023-07-24,21000.0
2023-07-25,21000.0
2023-07-26,21000.0
2023-07-27,21000.0
2023-07-28,21000.0
2023-07-29,21000.0
2023-07-30,21000.0
2023-07-31,20000.0
2023-08-01,20000.0
2023-08-02,21000.0
2023-08-03,21000.0
2023-08-04,21000.0
2023-08-05,21000.0
2023-08-06,21000.0
2023-08-07,21000.0
2023-08-08,21000.0
2023-08-09,21000.0
2023-08-10,21000.0
2023-08-11,21000.0
2023-08-12,21000.0
2023-08-13,21000.0
2023-08-14,24000.0
2023-08-15,26000.0
2023-08-16,26000.0
2023-08-17,26000.0
2023-08-18,29000.0
2023-08-19,29000.0
2023-08-20,29000.0
2023-08-21,35000.0
2023-08-22,35000.0
2023-08-23,35000.0
2023-08-24,35000.0
2023-08-25,35000.0
2023-08-26,35000.0
2023-08-27,35000.0
2023-08-28,41000.0
2023-08-29,36000.0
2023-08-30,36000.0
2023-08-31,36000.0
2023-09-01,36000.0
2023-09-02,36000.0
2023-09-03,36000.0
2023-09-04,31000.0
2023-09-05,31000.0
2023-09-06,31000.0
2023-09-07,31000.0
2023-09-08,31000.0
2023-09-09,20000.0
2023-09-10,20000.0
2023-09-11,20000.0
2023-09-12,20000.0
2023-09-13,20000.0
2023-09-14,20000.0
2023-09-15,20000.0
2023-09-16,20000.0
2023-09-17,20000.0
2023-09-18,20000.0
2023-09-19,20000.0
2023-09-20,20000.0
2023-09-21,20000.0
2023-09-22,20000.0
2023-09-23,23000.0
2023-09-24,23000.0
