tanggal,harga
2023-10-26,11000.0
2023-10-27,11000.0
2023-10-28,11000.0
2023-10-29,11000.0
2023-10-30,11000.0
2023-11-01,11000.0
2023-11-02,11000.0
2023-11-03,11000.0
2023-11-04,11000.0
2023-11-05,11000.0
2023-11-06,11000.0
2023-11-07,11000.0
2023-11-08,11000.0
2023-11-09,11000.0
2023-11-10,11000.0
2023-11-11,11000.0
2023-11-12,11000.0
2023-11-13,11000.0
2023-11-14,11000.0
2023-11-15,11000.0
2023-11-16,11000.0
2023-11-17,11000.0
2023-11-18,11000.0
2023-11-19,11000.0
2023-11-20,11000.0
