tanggal,harga
2022-06-02,18000.0
2022-06-03,18000.0
2022-06-04,18000.0
2022-06-05,18000.0
2022-06-06,18000.0
2022-06-07,18000.0
2022-06-08,18000.0
2022-06-09,18000.0
2022-06-10,18000.0
2022-06-11,24000.0
2022-06-12,30000.0
2022-06-13,30000.0
2022-06-14,30000.0
2022-06-15,30000.0
2022-06-16,30000.0
2022-06-17,30000.0
2022-06-18,30000.0
2022-06-19,30000.0
2022-06-20,30000.0
2022-06-21,30000.0
2022-06-22,30000.0
2022-06-23,30000.0
2022-06-24,30000.0
2022-06-25,30000.0
2022-06-26,30000.0
2022-06-27,30000.0
2022-06-28,30000.0
2022-06-29,30000.0
2022-06-30,30000.0
2022-07-01,30000.0
2022-07-02,30000.0
2022-07-03,30000.0
2022-07-04,30000.0
2022-07-05,30000.0
2022-07-06,30000.0
2022-07-07,30000.0
2022-07-08,30000.0
2022-07-09,30000.0
2022-07-10,30000.0
2022-07-11,30000.0
2022-07-12,40000.0
2022-07-13,40000.0
2022-07-14,40000.0
2022-07-15,40000.0
2022-07-16,30000.0
2022-07-17,30000.0
2022-07-18,40000.0
2022-07-19,40000.0
2022-07-20,40000.0
2022-07-21,40000.0
2022-07-22,40000.0
2022-07-23,30000.0
2022-07-24,27000.0
2022-07-25,24000.0
2022-07-26,24000.0
2022-07-27,24000.0
2022-07-28,24000.0
2022-07-29,24000.0
2022-07-30,24000.0
2022-07-31,24000.0
2022-08-01,24000.0
2022-08-02,24000.0
2022-08-03,24000.0
2022-08-04,24000.0
2022-08-05,24000.0
2022-08-06,24000.0
2022-08-07,24000.0
2022-08-08,24000.0
2022-08-09,24000.0
2022-08-10,24000.0
2022-08-11,24000.0
2022-08-12,24000.0
2022-08-13,24000.0
2022-08-14,24000.0
2022-08-15,17000.0
2022-08-16,17000.0
2022-08-17,17000.0
2022-08-18,17000.0
2022-08-19,17000.0
2022-08-20,17000.0
2022-08-21,17000.0
2022-08-22,17000.0
2022-08-23,17000.0
2022-08-24,17000.0
2022-08-25,17000.0
2022-08-26,17000.0
2022-08-27,17000.0
2022-08-28,17000.0
2022-08-29,17000.0
2022-08-30,17000.0
2022-08-31,17000.0
2022-09-01,17000.0
2022-09-02,17000.0
2022-09-03,17000.0
2022-09-04,17000.0
2022-09-05,17000.0
2022-09-06,17000.0
2022-09-07,17000.0
2022-09-08,17000.0
2022-09-09,17000.0
2022-09-10,17000.0
2022-09-11,17000.0
2022-09-12,17000.0
2022-09-13,17000.0
2022-09-14,17000.0
2022-09-15,17000.0
2022-09-16,17000.0
2022-09-17,17000.0
2022-09-18,17000.0
2022-09-19,17000.0
2022-09-20,17000.0
2022-09-21,17000.0
2022-09-22,17000.0
2022-09-23,17000.0
2022-09-24,17000.0
2022-09-25,17000.0
2022-09-26,17000.0
2022-09-27,17000.0
2022-09-28,17000.0
2022-09-29,17000.0
2022-09-30,17000.0
2022-10-01,17000.0
2022-10-02,17000.0
2022-10-03,17000.0
2022-10-04,17000.0
2022-10-05,17000.0
2022-10-06,17000.0
2022-10-07,17000.0
2022-10-08,17000.0
2022-10-09,17000.0
2022-10-10,17000.0
2022-10-11,17000.0
2022-10-12,17000.0
2022-10-13,17000.0
2022-10-14,17000.0
2022-10-15,17000.0
2022-10-16,17000.0
2022-10-17,17000.0
2022-10-18,17000.0
2022-10-19,17000.0
2022-10-20,16000.0
2022-10-21,16000.0
2022-10-22,17000.0
2022-10-23,17000.0
2022-10-24,16000.0
2022-10-25,16000.0
2022-10-26,16000.0
2022-10-27,16000.0
2022-10-28,16000.0
2022-10-29,17000.0
2022-10-30,17000.0
2022-10-31,16000.0
2022-11-01,16000.0
2022-11-02,17000.0
2022-11-03,17000.0
2022-11-04,17000.0
2022-11-05,17000.0
2022-11-06,17000.0
2022-11-07,17000.0
2022-11-08,17000.0
2022-11-09,17000.0
2022-11-10,17000.0
2022-11-11,17000.0
2022-11-12,17000.0
2022-11-13,17000.0
2022-11-14,17000.0
2022-11-15,17000.0
2022-11-16,17000.0
2022-11-17,17000.0
2022-11-18,17000.0
2022-11-19,17000.0
2022-11-20,17000.0
2022-11-21,17000.0
2022-11-22,17000.0
2022-11-23,17000.0
2022-11-24,17000.0
2022-11-25,17000.0
2022-11-26,17000.0
2022-11-27,17000.0
2022-11-28,17000.0
2022-11-29,17000.0
2022-11-30,17000.0
2022-12-01,17000.0
2022-12-02,17000.0
2022-12-03,17000.0
2022-12-04,17000.0
2022-12-05,17000.0
2022-12-06,17000.0
2022-12-07,17000.0
2022-12-08,17000.0
2022-12-09,17000.0
2022-12-10,17000.0
2022-12-11,17000.0
2022-12-12,17000.0
2022-12-13,17000.0
2022-12-14,17000.0
2022-12-15,17000.0
2022-12-16,17000.0
2022-12-17,17000.0
2022-12-18,17000.0
2022-12-19,17000.0
2022-12-20,17000.0
2022-12-21,17000.0
2022-12-22,17000.0
2022-12-23,17000.0
2022-12-24,17000.0
2022-12-25,17000.0
2022-12-26,17000.0
2022-12-27,17000.0
2022-12-28,17000.0
2022-12-29,17000.0
2022-12-30,17000.0
2022-12-31,18000.0
2023-01-01,18000.0
2023-01-02,18000.0
2023-01-03,18000.0
2023-01-04,18000.0
2023-01-05,18000.0
2023-01-06,18000.0
2023-01-07,18000.0
2023-01-08,18000.0
2023-01-09,24000.0
2023-01-10,24000.0
2023-01-11,24000.0
2023-01-12,24000.0
2023-01-13,24000.0
2023-01-14,24000.0
2023-01-15,24000.0
2023-01-16,24000.0
2023-01-17,24000.0
2023-01-18,24000.0
2023-01-19,24000.0
2023-01-20,24000.0
2023-01-21,24000.0
2023-01-22,24000.0
2023-01-23,24000.0
2023-01-24,24000.0
2023-01-25,24000.0
2023-01-26,24000.0
2023-01-27,24000.0
2023-01-28,24000.0
2023-01-29,24000.0
2023-01-30,24000.0
2023-01-31,26000.0
2023-02-01,26000.0
2023-02-02,26000.0
2023-02-03,26000.0
2023-02-04,26000.0
2023-02-05,26000.0
2023-02-06,26000.0
2023-02-07,26000.0
2023-02-08,26000.0
2023-02-09,26000.0
2023-02-10,26000.0
2023-02-11,26000.0
2023-02-12,26000.0
2023-02-13,26000.0
2023-02-14,26000.0
2023-02-15,26000.0
2023-02-16,24000.0
2023-02-17,24000.0
